trade_date,issuer,symbol,lead_jointlead_managers,offer_price,opening_price,firstday_close,firstday_percent_pxchng,dollar_change_opening,dollar_change_close,star_ratings,performed
2001-11-15,BAM! Entertainment,BFUN,Jefferies/Morgan Keegan,8,8.6,8.71,0.09,0.6,0.71,2,
2001-11-15,Weight Watchers International,WTW,CS First Boston/Goldman Sachs,24,29.75,29.5,0.23,5.75,5.5,3,
2001-11-13,Advisory Board (The),ABCO,CS First Boston/DB Alex Brown,19,22.55,24.25,0.28,3.55,5.25,3,
2001-11-13,AMN Healthcare Services,AHS,Banc of America/UBS/JP Morgan,17,21,21.66,0.27,4,4.66,3,
2001-11-13,Fisher & Paykel HealthCare,FPHC,Deutsche Banc Alex Brown,18,21.55,22.95,0.28,3.55,4.95,2,
2001-10-31,LogicVision,LGVN,UBS Warburg,9,9.71,9.61,0.07,0.71,0.61,2,
2001-10-31,Odyssey HealthCare,ODSY,Merrill Lynch,15,15.9,17.25,0.15,0.9,2.25,3,
2001-10-25,Penn Virginia Resources Partners,PVR,Lehman Brothers/UBS Warburg,21,22.75,22.7,0.08,1.75,1.7,3,
2001-10-25,Cross Country,CCRN,Merrill Lynch/Salomon Smith Barney,17,20.26,20.37,0.2,3.26,3.37,3,
2001-10-23,Principal Financial Group,PFG,Goldman Sachs,18.5,20.5,21,0.14,2,2.5,2,
2001-10-11,TheraSense,THER,US Bancorp Piper Jaffray,19,24.25,24.92,0.31,5.25,5.92,2,
2001-10-04,Given Imaging,GIVN,Lehman Brothers/CSFirst Boston,12,12.46,12.47,0.04,0.46,0.47,2,
2001-08-14,Max Re Capital,MXRE,Morgan Stanley/Salomon Smith Barney,16,15.8,15.5,-0.03,-0.2,-0.5,1,
2001-08-10,Mykrolis,MYK,Banc of America/Salomon Smith Barney,15,17.25,16.25,0.08,2.25,1.25,2,
2001-08-09,Intier Automotive,IAIA,BMN Nesbitt Burns/Credit Suisse First Boston,13.72,13.7,14,0.02,-0.02,0.28,2,Missed
2001-08-07,Omnicell,OMCL,US Bancorp Piper Jaffray,7,7.2,9.51,0.36,0.2,2.51,2,
2001-08-02,Bunge,BG,Morgan Stanley/Credit Suisse First Boston,16,16,16,0,0,0,2,Missed
2001-07-31,HPL Technologies,HPLA,UBS Warburg,11,13.56,13.35,0.21,2.56,2.35,2,
2001-07-27,Alliance Imaging,AIQ,Deutsche Banc Alex. Brown/Salomon Smith Barney,13,13,13.15,0.01,0,0.15,1,
2001-07-27,PDF Solutions,PDFS,Credit Suisse First Boston,12,13.4,15.15,0.26,1.4,3.15,2,
2001-07-26,Inergy LP,NRGY,A.G. Edwards & Sons,22,23.26,23,0.05,1.26,1,3,
2001-07-24,MedCath,MDTH,Deutsche Banc Alex. Brown/Banc of America,25,25.01,25.87,0.03,0.01,0.87,3,Missed
2001-07-20,Natus Medical,BABY,Dain Rauscher Wessels,11,11.5,14.45,0.31,0.49,3.45,3,
2001-07-19,Accenture,ACN,Goldman Sachs/Morgan Stanley Dean Witter,14.5,15.1,15.17,0.05,0.6,0.67,3,Missed
2001-07-13,Wright Medical Group,WMGI,JP Morgan,12.5,15.31,15.61,0.25,2.81,3.11,2,
2001-06-28,Monolithic System Technology,MOSY,A.G. Edwards & Sons,10,10.01,11.22,0.12,0.01,1.22,2,
2001-06-27,Galyan's Trading,GLYN,Goldman Sachs/Salomon Smith Barney,19,20,20.47,0.08,1,1.47,3,
2001-06-21,Multilink Technology,MLTC,Credit Suisse First Boston,9,9.5,11.9,0.32,0.5,2.9,2,
2001-06-20,Phoenix Companies,PNX,Morgan Stanley Dean Witter/Merrill Lynch,17.5,17.8,16.76,-0.04,0.3,-0.74,3,Missed
2001-06-19,Princeton Review,REVU,J.P. Morgan,11,11.01,9.5,-0.14,0.01,-1.5,3,Missed
2001-06-18,STATOIL ASA,STO,Morgan Stanley Dean Witter/UBS Warburg,7.47,7.48,7.48,0,0.01,0.01,1,
2001-06-14,Odyssey Re Holdings,ORH,Banc of America/CIBC World Markets,18,17.8,17.2,-0.04,-0.2,-0.8,3,Missed
2001-06-14,FMC Technologies,FTI,Merrill Lymch,20,21.55,22,0.1,1.55,2,3,
2001-06-13,Kraft Foods,KFT,Credit Suisse First Boston/Salomon Smith Barney,31,31.5,31.25,0.01,0.5,0.25,4,Missed
2001-06-12,General Maritime,GMR,Lehman Brothers,18,18,16.75,-0.07,0,-1.25,3,Missed
2001-06-12,Willis Group Holdings,WSH,Salomon Smith Barney,13.5,16.5,16.6,0.23,3,3.1,3,
2001-06-08,Alliance Data Systems,ADS,Bear Stearns/Merrill Lynch,12,13.19,14,0.17,1.19,2,3,
2001-06-08,United Surgical Partners,USPI,Credit Suisse First Boston,14,15.11,18.12,0.29,1.11,4.12,3,
2001-06-06,Unilab,ULAB,Salomon Smith Barney/CF First Boston,16,21.5,23,0.44,5.5,7,4,
2001-05-23,Smith & Wollensky,SWRG,CE Unterberg Towbin,8.5,8.51,7.77,-0.09,0.01,-0.73,1,
2001-05-22,Peabody Energy,BTU,Lehman Brothers,28,36,36.8,0.31,8,8.8,3,
2001-05-18,Global Power Equip. Group,GEG,CS First Boston/Salomon Smith Barney,20,29.5,31.45,0.57,9.5,11.45,3,
2001-05-17,Tellium,TELM,Morgan Stanley Dean Witter,15,21.81,20.93,0.4,6.81,5.93,3,
2001-05-15,Kinder Morgan Management,KMR,Goldman Sachs,70.41,70.75,70.5,0,0.34,0.09,3,Missed
2001-05-08,TASER International,TASRU,Paulson Investment,13,12.5,12.83,-0.01,-0.5,-0.17,1,
2001-05-02,BRIAZZ,BRZZ,WR Hambrecht + Co.,8,8.05,8.03,0,0.05,0.03,1,
2001-05-02,Simplex Solutions,SPLX,Credit Suisse First Boston,12,15.15,21.2,0.77,3.15,9.2,2,
2001-05-01,Reliant Resources,RRI,Goldman Sachs/Credit Suisse First Boston,30,34,33,0.1,4,3,4,
2001-04-23,Aquila,ILA,Lehman Brothers/Merrill Lynch,24,29.75,27.85,0.16,5.75,3.85,3,
2001-04-10,Shamrock Logistics,UDL,Goldman Sachs,24.5,27.55,28,0.14,3.05,3.5,3,
2001-04-05,Select Medical,SLMC,Merrill Lynch,9.5,9.56,10.13,0.07,0.06,0.63,1,
2001-03-28,Agere Systems,AGR,Morgan Stanley Dean Witter,6,6.05,6.02,0,0.05,0.02,2,Missed
2001-03-21,Verisity,VRST,Robertson Stephens,7,8.38,8,0.14,1.38,1,2,
2001-03-16,SureBeam,SURE,Merrill Lynch,10,10.02,8.59,-0.14,0.02,-1.41,1,
2001-03-09,Loudcloud,LDCL,"Goldman, Sachs/MSDW",6,6.03,6.14,0.02,0.03,0.14,1,
2001-03-07,Seattle Genetics,SGEN,J.P. Morgan,7,7.66,8.25,0.18,0.66,1.25,1,
2001-03-06,Stelmar Shipping,SJH,Jefferies/Alpha Finance,12,12.25,12.25,0.02,0.25,0.25,3,Missed
2001-03-02,AFC Enterprises,AFCE,"Goldman, Sachs/Credit Suisse First Boston",17,19.5,20.38,0.2,2.5,3.38,3,
2001-02-21,CNOOC,CEO,Merrill Lynch/Credit Suisse First Boston,15.4,16.5,16.12,0.05,1.1,0.72,1,
2001-02-16,Riverstone Networks,RSTN,Morgan Stanley Dean Witter,12,13.5,13.06,0.09,1.5,1.06,2,
2001-02-13,GMX Resources,GMXR/GMXRW,Paulson,8,7.75,8,0,-0.25,0,1,
2001-02-12,AquaCell Technologies,AQA,Somerset Financial,5,5,5,0,0,0,1,
2001-02-09,Oil States International,OIS,Merrill Lynch/Credit Suisse First Boston,9,9.02,9.15,0.02,0.02,0.15,1,
2001-02-09,Third Wave Tech,TWTI,Lehman Brothers,11,11,11.06,0.01,0,0.06,1,
2001-02-08,KPMG Consulting,KCIN,Morgan Stanley Dean Witter,18,20.44,23.48,0.3,2.44,5.48,3,
2001-02-06,ATP Oil & Gas,ATPG,Lehman Brothers,14,14.06,14,0,0.06,0,1,
2001-02-06,Williams Energy Partners,WEG,Lehman Brothers/ Banc of America Securities,21.5,24,24,0.12,2.5,2.5,2,
2001-01-31,EXACT Sciences,EXAS,Merrill Lynch,14,14.75,14.75,0.05,0.75,0.75,2,
2001-01-26,Align Technology,ALGN,Deutsche Banc Alex. Brown,13,14.75,17.31,0.33,1.75,4.31,1,
2001-01-25,Peet's Coffee & Tea,PEET,W.R. Hambracht,8,8.13,9.38,0.17,0.13,1.38,1,
2000-12-15,Resources Connection,RECN,Credit Suisse First Boston,12,13.63,16,0.33,1.63,4,2,
2000-12-12,GenVec,GNVC,J.P. Morgan,9.5,10.56,9.88,0.04,1.06,0.38,2,
2000-12-08,Garmin,GRMN,Credit Suisse First Boston/Merrill Lynch,14,15.81,20,0.43,1.81,6,1,
2000-12-08,Specialty Laboratories,SP,Merrill Lynch,16,21.94,23.31,0.46,5.94,7.31,3,
2000-12-08,W.P. Stewart & Co.,WPL,Goldman Sachs/Lazard,20,22.06,24.5,0.23,2.06,4.5,2,
2000-12-07,Harvard Biosceince,HBIO,Thomas Weisel Partners,8,8.52,10.5,0.31,0.52,2.5,2,
2000-12-04,Telenor ASA,TELN,Goldman Sachs,13.63,12.25,12.56,-0.08,-1.38,-1.07,2,Missed
2000-11-29,Rigel Pharmaceuticals,RIGL,Morgan Stanley Dean Witter,7,7.25,7.11,0.02,0.25,0.11,1,
2000-11-22,Telefonica Moviles,TEM,BBVA/CSFB,9.33,9.25,9.06,-0.03,-0.08,-0.27,2,Missed
2000-11-21,Alliance Fiber Optic,AFOP,Merrill Lynch,11,11.02,10.13,-0.08,0.02,-0.88,1,
2000-11-21,ImagicTV,IMTV,Merrill Lynch,11,11.03,9,-0.18,0.03,-2,1,
2000-11-21,Telekom Austria AG,TKA,Merrill Lynch,15.29,14,13.44,-0.12,-1.29,-1.85,1,
2000-11-17,Array BioPhama,ARRY,Lehman Brothers,7.5,8.16,8.75,0.17,0.66,1.25,2,
2000-11-17,Beacon Power,BCON,Salomon Smith Barney,6,6.16,6.72,0.12,0.16,0.72,1,
2000-11-17,Dynacare,DNCR,UBS Warburg,10,10.19,10.31,0.03,0.19,0.31,1,
2000-11-16,Novatel Wireless,NVTL,Credit Suisse First Boston,8,8.38,9,0.13,0.38,1,3,
2000-11-14,Orion Power Holdings,ORN,"Goldman, Sachs",20,22,20,0,2,0,3,
2000-11-14,Adolor,ADLR,Merrill Lynch/Lehman Brothers,15,15.03,17.38,0.16,0.03,2.38,3,
2000-11-13,Syngenta AG,SYT,Morgan Stanley Dean Witter,9.63,8.75,8.63,-0.1,-0.88,-1.01,2,Missed
2000-11-10,Computer Access Tech,CATZ,Robertson Stephens,12,13.06,15.44,0.29,1.06,3.44,4,
2000-11-10,Aerogen,AEGN,Chase H&Q,12,12.25,12,0,0.25,0,1,
2000-11-10,Luminent,LMNE,Credit Suisse First Boston,12,12.06,12.13,0.01,0.06,0.13,1,
2000-11-09,Inficon,IFCN,Credit Suisse First Boston,12.66,12.69,12.5,-0.01,0.03,-0.16,3,Missed
2000-11-09,Go2Pharmacy,GORX,Utendhal Capital Partners,7.88,7.38,7.25,-0.08,-0.5,-0.63,1,
2000-11-07,Transmeta,TMTA,MSDW/DBAB,21,44,45.25,1.15,23,24.25,5,
2000-11-03,Optical Communication Products,OCPI,UBS Warburg,11,18,17.88,0.63,7,6.88,3,
2000-11-02,Evergreen Solar,ESLR,Banc of America,14,15.75,19,0.36,1.75,5,3,
2000-11-02,Energy Partners,EPL,Merrill Lynch,15,15.38,14.5,-0.03,0.38,-0.5,1,
2000-11-02,UTiWorldwide,UTIW,Bear Stearns,15,15.06,17.44,0.16,0.06,2.44,1,
2000-10-27,Crucell,CRXL,Goldman Sachs,14.89,12.63,12.75,-0.14,-2.27,-2.14,3,Missed
2000-10-27,Hydrogenics,HYGS,Salomon Smith Barney,12,14,12.25,0.02,2,0.25,3,
2000-10-26,MediChem Life Sciences,MCLS,UBS Warburg,7,7.03,7.69,0.1,0.03,0.69,2,
2000-10-20,Westport Resources,WRC,Credit Suisse First Boston,15,16,17.13,0.14,1,2.13,3,
2000-10-20,Alcatel Optronics,ALAO,Morgan Stanley Dean Witter,71.93,69,71.38,-0.01,-2.93,-0.55,1,
2000-10-19,China Petroleum & Chemical,SNP,Morgan Stanley Dean Witter,20.65,20.63,20.75,0.01,-0.02,0.11,2,Missed
2000-10-18,Monsanto,MON,"Goldman, Sachs",20,20,21.5,0.08,0,1.5,3,
2000-10-18,Ixia,XXIA,Merrill Lynch,13,20.06,20.5,0.58,7.06,7.5,3,
2000-10-17,EndWave,ENWV,Deutsche Banc Alex. Brown,14,14.91,14.06,0,0.91,0.06,3,Missed
2000-10-17,Regus,REGS,Merrill Lynch,18.79,20.03,19.88,0.06,1.24,1.09,2,
2000-10-12,Synplicity,SYNP,Robertson Stephens,8,8.47,11.38,0.42,0.47,3.38,3,
2000-10-11,POZEN,POZN,US Bancorp Piper Jaffray,15,15.03,15.25,0.02,0.03,0.25,3,Missed
2000-10-11,Watson Wyatt,WW,Deutsche Banc Alex. Brown,12.5,14.88,16.38,0.31,2.38,3.88,3,
2000-10-11,W-H Energy,WHES,CSFB/MSDW,16.5,17,14.25,-0.14,0.5,-2.25,1,
2000-10-06,Asia Global Crossing,AGCX,"Goldman Sachs, Salomon Smith Barney",7,7,7.38,0.05,0,0.38,1,
2000-10-05,Kosan Biosciences,KOSN,Lehman Brothers,14,14,14,0,0,0,3,Missed
2000-10-05,Advanced Switching Commun.,ASCX,Morgan Stanley Dean Witter,15,20.25,18,0.2,5.25,3,4,
2000-10-05,Coach,COH,"Goldman, Sachs",16,20,20.31,0.27,4,4.31,3,
2000-10-05,TNPC (The New Power Co.),NPW,Credit Suisse First Boston/Donaldson Lufkin & Jenrette,21,28.5,27,0.29,7.5,6,3,
2000-10-04,New Skies Satellites NV,NSK,"Goldman, Sachs/Morgan Stanley Dean Witter",9,8.38,8.06,-0.1,-0.63,-0.94,2,Missed
2000-10-04,Oplink Commuincations,OPLK,Robertson Stephens,18,29,33.63,0.87,11,15.63,5,
2000-10-03,InforMax,INMX,Bear Stearns,16,22.13,21.25,0.33,6.13,5.25,3,
2000-09-29,atRoad,ARDI,Credit Suisse First Boston,9,9,7.19,-0.2,0,-1.81,2,Missed
2000-09-29,Head NV,HED,Morgan Stanley/Goldman Sachs,10,7.75,8,-0.2,-2.25,-2,2,Missed
2000-09-29,Simple Technology,STEC,Lehman Brothers,11,11.06,9.69,-0.12,0.06,-1.31,4,Missed
2000-09-29,Elastic Networks,ELAS,Chase H&Q,13,14.06,13.94,0.07,1.06,0.94,4,
2000-09-29,Ciphergen Biosystems,CIPH,SG Cowen,16,32.06,32,1,16.06,16,4,
2000-09-29,Docent,DCNT,Deutsche Banc Alex. Brown,11,13,18.31,0.66,2,7.31,3,
2000-09-29,Proton Energy Systems,PRTN,Morgan Stanley Dean Witter,17,30.5,28.63,0.68,13.5,11.63,3,
2000-09-29,Wilson Greatbatch Technologies,GB,Donaldson Lufkin & Jenrette/Merrill Lynch,16,20,22.88,0.43,4,6.88,3,
2000-09-28,ASUR,ASR,UBS Warburg,15.13,15.25,15.19,0,0.13,0.06,2,Missed
2000-09-28,DURECT,DRRX,Morgan Stanley Dean Witter,12,16.75,14.41,0.2,4.75,2.41,3,
2000-09-28,University of Phoenix Online,UOPX,Credit Suisse First Boston,14,14,17.81,0.27,0,3.81,2,
2000-09-28,Vastera,VAST,Deutsche Banc Alex. Brown,14,16.69,17.25,0.23,2.69,3.25,4,
2000-09-27,HyDril,HYDL,Salomon Smith Barney/Credit Suisse First Boston,17,19,20.38,0.2,2,3.38,3,
2000-09-27,EDEN Bioscience,EDEN,Merrill Lynch,15,24.09,24.06,0.6,9.09,9.06,3,
2000-09-27,Southern Energy,SOE,"Goldman, Sachs/Morgan Stanley Dean Witter",22,28.25,28.88,0.31,6.25,6.88,3,
2000-09-26,CoSine Communications,COSN,"Goldman, Sachs",23,67,63.06,1.74,44,40.06,5,
2000-09-22,Curon Medical,CURN,UBS Warburg,11,11.75,12,0.09,0.75,1,3,
2000-09-22,INRANGE Technologies,INRG,Salomon Smith Barney,16,36,46.25,1.89,20,30.25,4,
2000-09-21,TTM Technologies,TTMI,Robertson Stephens,16,19.75,20.94,0.31,3.75,4.94,4,
2000-09-21,OmniSky,OMNY,Credit Suisse First Boston,12,17.13,17.64,0.47,5.13,5.64,2,
2000-09-21,Zengine,ZNGN,William Blair,13,13.06,14.13,0.09,0.06,1.13,2,
2000-09-19,ViryaNet,VRYA,Chase H&Q,8,8.03,8.06,0.01,0.03,0.06,1,
2000-09-19,Chiles Offshore,COD,Credit Suisse First Boston,19,21.06,21,0.11,2.06,2,2,
2000-08-25,ServiceWare Technologies,SVCW,"C.E. Unterberg, Towbin",7,8.5,8.75,0.25,1.5,1.75,1,
2000-08-23,02 Micro,OIIM,Roberston Stephens,9,16,20.77,1.31,7,11.77,2,
2000-08-22,ISTA Pharmacauticals,ISTA,CIBC World Markets,10.5,10.59,10.75,0.02,0.09,0.25,1,
2000-08-18,Viasource Communications,VVVV,"Donaldson, Lufkin & Jenrette",8,8.02,8,0,0.02,0,1,
2000-08-18,Integrated Telecom Express,ITXI,Lehman Brothers,18,18.25,24.88,0.38,0.25,6.88,3,
2000-08-18,PECO II,PIII,Robertson Stephens/CIBC World Markets,15,21.25,23,0.53,6.25,8,3,
2000-08-18,WJ Communications,WJCI,Chase H&Q,16,34,32.25,1.02,18,16.25,4,
2000-08-17,Avistar Communications,AVSR,Chase H&Q,12,12.06,9.38,-0.22,0.06,-2.63,1,
2000-08-16,o2wireless Solutions,OTWO,Chase H&Q,12,12.06,13.38,0.11,0.06,1.38,3,
2000-08-16,PeoplePC,PEOP,Chase H&Q,10,10,8.88,-0.11,0,-1.13,1,
2000-08-15,SynQuest,SYNQ,"Bear, Stearns",7,6.5,7,0,-0.5,0,1,
2000-08-15,Lexar Media,LEXR,Chase H&Q,8,8.03,8,0,0.03,0,1,
2000-08-15,Dyax,DYAX,J.P. Morgan,15,19,25.75,0.72,4,10.75,3,
2000-08-11,American Medical Systems Holdings,AMMD,US Bancorp Piper Jaffray,11,11.03,11.56,0.05,0.03,0.56,2,
2000-08-11,Compugen,CGEN,Robertson Stephens,10,10.28,11.13,0.11,0.28,1.13,3,
2000-08-11,Equinix,EQIX,Goldman Sachs/Salomon Smith Barney,12,12.75,13.13,0.09,0.75,1.13,2,
2000-08-11,Telik,TELK,Lehman Brothers,7,7.03,7.06,0.01,0.03,0.06,1,
2000-08-11,Lion Bioscience,LEON,Morgan Stanley Dean Witter,39.68,55.5,49.5,0.25,15.82,9.82,4,
2000-08-10,Regeneration Technologies,RTIX,Banc of America Securities,14,16.31,14.13,0.01,2.31,0.13,4,Missed
2000-08-10,Orient-Express Hotels,OEH,Merrill Lynch/Lazard,19,19.25,19.75,0.04,0.25,0.75,2,
2000-08-10,VINA Technologies,VINA,Lehman Brothers,12,13.06,13.5,0.13,1.06,1.5,1,
2000-08-10,Evolve Software,EVLV,Credit Suisse First Boston,9,9,18,1,0,9,3,
2000-08-10,Large Scale Biology,LSBC,J.P. Morgan,17,26,21.88,0.29,9,4.88,3,
2000-08-09,Tvia,TVIA,Banc of America Securities,11,11,11,0,0,0,3,Missed
2000-08-09,ChipPAC,CHPC,Credit Suisse First Boston,12,12.5,13,0.08,0.5,1,3,
2000-08-09,Millennium Cell,MCEL,Morgan Keegan,10,10,10,0,0,0,1,
2000-08-09,Repeater Technologies,RPTR,US Bancorp Piper Jaffray,9,17,8.75,-0.03,8,-0.25,4,
2000-08-09,AtheroGenics,AGIX,Chase H&Q,8,8.25,8,0,0.25,0,1,
2000-08-09,Radview Software,RDVW,Donaldson Lufkin & Jenrette,10,9.03,10.03,0,-0.97,0.03,1,
2000-08-09,Pharsight,PHST,Donaldson Lufkin & Jenrette,10,9.06,10.03,0,-0.94,0.03,1,
2000-08-09,H Power,HPOW,Lehman Brothers,16,18,27,0.69,2,11,3,
2000-08-09,McData,MCDT,Credit Suisse First Boston,28,73,85.56,2.06,45,57.56,4,
2000-08-08,AOL Latin America,AOLA,Salomon Smith Barney/DLJ,8,7.94,8.44,0.05,-0.06,0.44,1,
2000-08-08,Medicines (The),MDCO,J.P. Morgan,16,17.94,21.69,0.36,1.94,5.69,3,
2000-08-08,Pemstar,PMTR,Lehman Brothers,11,11.38,13.5,0.23,0.38,2.5,4,
2000-08-08,Mind C.T.I. Ltd,MNDO,Lehman Brothers,10,10,10,0,0,0,1,
2000-08-08,Active Power,ACPW,"Goldman, Sachs",17,40,52.75,2.1,23,35.75,3,
2000-08-08,TeleCommunications Systems,TSYS,Chase H&Q/DeutscheBanc Alex. Brown,17,22.5,25,0.47,5.5,8,4,
2000-08-04,CrossWave Communications (CWCI),CWCI,"Goldman, Sachs",14,14,14.06,0,0,0.06,3,Missed
2000-08-04,EXE Technologies,EXEE,Donaldson Lufkin & Jenrette/Salomon Smith Barney,8,8.03,8.13,0.02,0.03,0.13,1,
2000-08-04,Innovative Solutions and Support,ISSC,Friedman Billings Ramsey,11,10.63,12.19,0.11,-0.38,1.19,2,
2000-08-04,Lantronix,LTRX,Donaldson Lufkin & Jenrette,10,8.5,8,-0.2,-1.5,-2,1,
2000-08-04,3-Dimentional Pharmaceuticals,DDDP,"Bear, Stearns",15,19,19.13,0.28,4,4.13,2,
2000-08-04,Bruker Daltonics,BDAL,UBS Warburg,13,20.44,23.13,0.78,7.44,10.13,3,
2000-08-04,Microtune,TUNE,Goldman Sachs,16,27,30.13,0.88,11,14.13,4,
2000-08-04,Ceragon Networks (Giganet-GGNT),CRNT,Morgan Stanley Dean Witter,17,28,22.5,0.32,11,5.5,3,
2000-08-03,iAsiaWorks,IAWK,Goldman Sachs,13,10.5,9.5,-0.27,-2.5,-3.5,3,Missed
2000-08-03,Screaming Media.com,SCRM,Credit Suisse First Boston,12,11.13,10.5,-0.13,-0.88,-1.5,3,Missed
2000-08-03,Versicor,VERS,Lehman Brothers,11,11.03,9.91,-0.1,0.03,-1.09,3,Missed
2000-08-03,Deltagen,DGEN,Salomon Smith Barney,15,18,19,0.27,3,4,3,
2000-08-03,Rosetta Inpharmatics,RSTA,Lehman Brothers,14,16.25,17.88,0.28,2.25,3.88,3,
2000-08-03,Inspire Phamaceuticals,ISPH,Deutsche Banc Alex Brown,14.25,18,18.5,0.3,3.75,4.25,2,
2000-08-03,Resonate,RSNT,"Goldman, Sachs",21,46,36.13,0.72,25,15.13,4,
2000-08-03,SignalSoft,SGSF,Salomon Smith Barney,17,25,21.88,0.29,8,4.88,3,
2000-08-02,eRoom System Technologies,ERMS,Donald,6.5,6.38,6.13,-0.06,-0.13,-0.38,1,
2000-08-02,Genaissance Pharmaceuticals,GNSC,Deutsche Banc Alex. Brown,13,15,16.13,0.24,2,3.13,3,
2000-08-02,OPNET Technologies,OPNT,Morgan Stanley Dean Witter,13,18,18.5,0.42,5,5.5,4,
2000-08-02,California Pizza Kitchen,CPKI,Banc of America/Deutsche Banc Alex. Brown,15,20,20.25,0.35,5,5.25,2,
2000-08-02,Entravision Communications,EVC,DLJ/CSFB/ML,16.5,18.63,19,0.15,2.13,2.5,2,
2000-08-02,Floware Wireless Systems,FLRE,Credit Suisse First Boston,13,18.5,18.14,0.4,5.5,5.14,3,
2000-08-01,Virage Logic,VIRL,Lehman Brothers,12,12.06,12.44,0.04,0.06,0.44,3,Missed
2000-08-01,Convergent Group,CVGP,Robertson Stephens,7,7.63,7,0,0.63,0,1,
2000-08-01,Tripath Technology,TRPH,Salomon Smith Barney,10,9.75,10.06,0.01,-0.25,0.06,1,
2000-08-01,Western Multiplex,WMUX,Salomon Smith Barney,12,13.5,14,0.17,1.5,2,3,
2000-08-01,SpeechWorks International,SPWX,Chase H&Q,20,45,56.75,1.84,25,36.75,4,
2000-07-28,Keryx Biopharmaceuticals,KERX,Roth Capital,10,9.5,10.06,0.01,-0.5,0.06,2,Missed
2000-07-28,Avici Systems,AVCI,Morgan Stanley Dean Witter,31,90,96.75,2.12,59,65.75,5,
2000-07-28,Camtek,CAMT,CIBC World Markets,7,6.5,6,-0.14,-0.5,-1,3,
2000-07-28,Genencor International,GCOR,Merrill Lynch,18,22.5,21.63,0.2,4.5,3.63,4,
2000-07-28,ValiCert,VLCT,Deutsche Banc Alex. Brown/Merrill Lynch,10,10,11.88,0.19,0,1.88,3,
2000-07-28,Arena Pharmaceuticals,ARNA,ING Barings,18,24,25,0.39,6,7,2,
2000-07-28,Corvis,CORV,Credit Suisse First Boston,36,74,84.72,1.35,38,48.72,4,
2000-07-28,Illumina,ILMN,"Goldman, Sachs",16,29.88,39.17,1.45,13.88,23.17,4,
2000-07-28,Lexent,LXNT,Credit Suisse First Boston,15,20,25.56,0.7,5,10.56,3,
2000-07-28,WebEx,WEBX,"Goldman, Sachs",14,18,33.06,1.36,4,19.06,4,
2000-07-27,Discovery Partners Internatonal,DPII,Chase H&Q,18,18,19.75,0.1,0,1.75,3,
2000-07-27,MainSpring Communications,MSPR,Morgan Stanley Dean Witter,12,15,14.31,0.19,3,2.31,4,
2000-07-27,Applied Molecular Evolution,AMEV,CIBC World Markets,19,25,30.88,0.63,6,11.88,3,
2000-07-27,RITA Medical Systems,RITA,Salomon Smith Barney,12,13.06,14.38,0.2,1.06,2.38,2,
2000-07-26,Gemini Genomics,GMNI,SG Cowen,14,15,20,0.43,1,6,3,
2000-07-25,Interland,ILND,"Bear, Stearns",12,10.75,8.94,-0.26,-1.25,-3.06,3,Missed
2000-07-21,Corio,CRIO,"Goldman, Sachs",14,21.5,19.69,0.41,7.5,5.69,5,
2000-07-21,SMTC,SMTX,Lehman Brothers/RBC Dominion,16,21,25.38,0.59,5,9.38,2,
2000-07-21,Talarian,TALR,Lehman Brothers,14,25.88,22.75,0.63,11.88,8.75,5,
2000-07-21,Variagenics,VGNX,Credit Suisse First Boston,14,22.75,24.5,0.75,8.75,10.5,3,
2000-07-20,Airspan Networks,AIRN,Credit Suisse First Boston,15,41.5,31.94,1.13,26.5,16.94,5,
2000-07-20,Vascular Solutions,VASC,Salomon Smith Barney,12,16,16.19,0.35,4,4.19,2,
2000-07-19,Argonaut Technologies,AGNT,UBS Warburg ,15,25,23.44,0.56,10,8.44,3,
2000-07-19,Support.com,SPRT,Credit Suisse First Boston,14,25.5,32.63,1.33,11.5,18.63,3,
2000-07-18,deCODE Genetics,DCGN,Morgan Stanley Dean Witter,18,28.5,24,0.33,10.5,6,3,
2000-07-14,OmniVision Technologies,OVTI,Robertson Stephens,13,27,34,1.62,14,21,3,
2000-07-14,Pain Therapeutics,PTIE,Thomas Weisel,12,14.5,21.88,0.82,2.5,9.88,3,
2000-07-13,I-Many,IMNY,Robertson Stephens,9,9.03,12.48,0.39,0.03,3.48,2,
2000-07-13,Network Engines,NENG,Donaldson Lufkin & Jenrette,17,28,29,0.71,11,12,4,
2000-07-13,Sunrise Telecom,SRTI,Chase H&Q,15,31,40.31,1.69,16,25.31,4,
2000-07-13,Triton Network Systems,TNSI,Credit Suisse First Boston,15,35,38.88,1.59,20,23.88,3,
2000-07-12,divine interVentures,DVIN,Robertson Stephens,9,8.5,8.78,-0.02,-0.5,-0.22,1,
2000-07-12,Sohu.com,SOHU,Credit Suisse First Boston,13,13.31,13,0,0.31,0,1,
2000-07-11,ASAT Holdings,ASTT,Chase H&Q,12,12,11,-0.08,0,-1,3,Missed
2000-07-11,Axcelis Technologies,ACLS,"Goldman, Sachs/Morgan Stanley Dean Witter",22,27.5,23.94,0.09,5.5,1.94,4,
2000-07-11,Entegris,ENTG,Merrill Lynch,11,10.88,11.19,0.02,-0.13,0.19,1,
2000-07-11,Turkcell,TKC,Goldman Sachs/Morgan Stanlet Dean Witter,17.6,18,17.63,0,0.4,0.02,2,
